"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Population of one race:"," !!Total:!!Population of one race:!!White alone"," !!Total:!!Population of one race:!!Black or African American alone"," !!Total:!!Population of one race:!!American Indian and Alaska Native alone"," !!Total:!!Population of one race:!!Asian alone"," !!Total:!!Population of one race:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Population of one race:!!Some Other Race alone"," !!Total:!!Population of two or more races:"," !!Total:!!Population of two or more races:!!Population of two races:"," !!Total:!!Population of two or more races:!!Population of two races:!!White; Black or African American"," !!Total:!!Population of two or more races:!!Population of two races:!!White; American Indian and Alaska Native"," !!Total:!!Population of two or more races:!!Population of two races:!!White; Asian"," !!Total:!!Population of two or more races:!!Population of two races:!!White; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of two races:!!White; Some Other Race"," !!Total:!!Population of two or more races:!!Population of two races:!!Black or African American; American Indian and Alaska Native"," !!Total:!!Population of two or more races:!!Population of two races:!!Black or African American; Asian"," !!Total:!!Population of two or more races:!!Population of two races:!!Black or African American; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of two races:!!Black or African American; Some Other Race"," !!Total:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Asian"," !!Total:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Some Other Race"," !!Total:!!Population of two or more races:!!Population of two races:!!Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of two races:!!Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of two races:!!Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Black or African American; American Indian and Alaska Native"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Asian"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Asian"," !!Total:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!White; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Asian"," !!Total:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of three races:!!Black or African American; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of three races:!!Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Asian"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of four races:!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of five races:"," !!Total:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of five races:!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of five races:!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of five races:!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Population of two or more races:!!Population of six races:"," !!Total:!!Population of two or more races:!!Population of six races:!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race",
"1400000US22001960101","Census Tract 9601.01, Acadia Parish, Louisiana","3405","3270","2466","724","0","1","0","79","135","125","50","16","4","4","48","3","0","0","0","0","0","0","0","0","0","9","4","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960102","Census Tract 9601.02, Acadia Parish, Louisiana","2431","2301","1240","995","4","8","0","54","130","129","77","30","1","0","21","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960201","Census Tract 9602.01, Acadia Parish, Louisiana","3331","3225","2900","227","10","10","0","78","106","102","17","29","10","0","43","2","0","0","0","0","0","0","0","1","0","4","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960202","Census Tract 9602.02, Acadia Parish, Louisiana","2502","2439","2349","49","11","10","0","20","63","57","16","16","6","0","18","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960300","Census Tract 9603, Acadia Parish, Louisiana","3521","3436","3265","82","16","8","0","65","85","83","13","35","3","0","29","0","0","0","3","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960401","Census Tract 9604.01, Acadia Parish, Louisiana","2246","2174","2033","77","6","10","0","48","72","68","14","15","1","1","34","3","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960402","Census Tract 9604.02, Acadia Parish, Louisiana","2133","2065","1913","91","2","0","0","59","68","68","25","14","0","2","23","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960403","Census Tract 9604.03, Acadia Parish, Louisiana","2274","2239","2190","11","9","4","0","25","35","33","8","9","0","0","15","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960501","Census Tract 9605.01, Acadia Parish, Louisiana","2866","2750","2580","121","2","4","0","43","116","110","19","32","3","0","46","3","3","0","4","0","0","0","0","0","0","6","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960502","Census Tract 9605.02, Acadia Parish, Louisiana","2025","1941","1738","178","6","5","0","14","84","63","19","10","1","0","27","3","1","0","2","0","0","0","0","0","0","19","10","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960503","Census Tract 9605.03, Acadia Parish, Louisiana","1271","1238","1100","127","5","2","0","4","33","31","4","9","3","1","12","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960601","Census Tract 9606.01, Acadia Parish, Louisiana","1660","1593","1211","341","9","7","0","25","67","64","26","18","1","1","17","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960602","Census Tract 9606.02, Acadia Parish, Louisiana","3993","3874","3020","817","5","6","2","24","119","114","54","22","1","0","33","3","0","0","0","0","0","0","0","1","0","5","1","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960700","Census Tract 9607, Acadia Parish, Louisiana","3728","3601","1895","1646","20","18","0","22","127","123","68","19","5","0","18","8","0","0","5","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960801","Census Tract 9608.01, Acadia Parish, Louisiana","3593","3451","2798","585","12","14","0","42","142","127","35","25","7","0","50","6","1","0","3","0","0","0","0","0","0","14","8","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960802","Census Tract 9608.02, Acadia Parish, Louisiana","1344","1296","1173","93","2","17","0","11","48","42","8","14","2","3","13","1","0","0","1","0","0","0","0","0","0","6","0","0","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960901","Census Tract 9609.01, Acadia Parish, Louisiana","3189","3092","1347","1687","3","25","0","30","97","88","34","13","8","0","25","4","0","0","0","0","0","0","0","0","4","9","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001960902","Census Tract 9609.02, Acadia Parish, Louisiana","1183","1131","342","774","3","0","0","12","52","48","25","6","0","1","7","7","0","0","2","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001961000","Census Tract 9610, Acadia Parish, Louisiana","4607","4407","3144","1117","10","8","0","128","200","183","95","21","7","0","48","3","0","0","5","0","0","3","0","0","1","17","7","0","1","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001961100","Census Tract 9611, Acadia Parish, Louisiana","3125","3018","2873","122","14","2","0","7","107","105","47","19","2","0","35","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22001961200","Census Tract 9612, Acadia Parish, Louisiana","3149","3062","2903","125","3","4","0","27","87","83","42","17","2","3","18","1","0","0","0","0","0","0","0","0","0","4","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950100","Census Tract 9501, Allen Parish, Louisiana","4684","4474","4299","43","80","15","0","37","210","198","32","106","6","0","49","2","0","0","1","2","0","0","0","0","0","12","2","0","0","1","2","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950201","Census Tract 9502.01, Allen Parish, Louisiana","2574","2452","1915","458","47","21","0","11","122","111","24","60","2","0","20","2","1","0","0","2","0","0","0","0","0","8","0","1","0","0","0","0","0","3","1","0","0","0","3","0","0","0","0","0","0","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950202","Census Tract 9502.02, Allen Parish, Louisiana","1951","1941","1369","537","12","23","0","0","10","6","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950300","Census Tract 9503, Allen Parish, Louisiana","2817","2637","1357","1198","22","22","2","36","180","154","67","48","3","4","22","0","4","0","5","0","0","0","0","0","1","25","7","2","0","5","5","0","1","3","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950400","Census Tract 9504, Allen Parish, Louisiana","3860","3706","2760","798","45","16","3","84","154","132","44","53","4","1","30","0","0","0","0","0","0","0","0","0","0","22","4","0","0","3","4","0","6","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950501","Census Tract 9505.01, Allen Parish, Louisiana","3380","3245","2659","449","79","32","0","26","135","124","43","32","0","0","37","2","4","1","3","1","0","0","0","1","0","9","0","3","0","1","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22003950502","Census Tract 9505.02, Allen Parish, Louisiana","3484","3224","1968","619","254","54","2","327","260","236","49","94","7","2","38","30","0","1","11","2","1","0","0","0","1","21","9","3","0","3","3","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0",
"1400000US22005030102","Census Tract 301.02, Ascension Parish, Louisiana","5218","4908","4408","214","18","9","1","258","310","302","60","54","15","0","164","3","4","0","1","0","0","0","0","1","0","7","1","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030104","Census Tract 301.04, Ascension Parish, Louisiana","3680","3515","2661","614","4","66","0","170","165","158","31","43","27","1","50","3","0","0","2","0","0","0","0","1","0","6","0","1","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030105","Census Tract 301.05, Ascension Parish, Louisiana","6741","6245","5119","885","20","60","2","159","496","463","87","85","29","7","238","7","5","1","3","0","0","1","0","0","0","32","5","0","0","10","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030106","Census Tract 301.06, Ascension Parish, Louisiana","2353","2220","2143","28","7","8","1","33","133","129","9","36","6","2","72","2","0","0","2","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030107","Census Tract 301.07, Ascension Parish, Louisiana","3167","3004","2916","32","14","4","0","38","163","155","15","59","6","0","71","0","1","0","2","1","0","0","0","0","0","8","1","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030207","Census Tract 302.07, Ascension Parish, Louisiana","6372","5939","4427","1042","18","325","5","122","433","400","38","46","66","0","228","7","0","1","11","0","0","2","1","0","0","25","0","1","0","10","6","0","6","0","0","1","0","0","0","0","1","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US22005030208","Census Tract 302.08, Ascension Parish, Louisiana","4410","4108","3435","414","11","83","3","162","302","292","21","53","22","0","178","7","6","0","5","0","0","0","0","0","0","9","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030209","Census Tract 302.09, Ascension Parish, Louisiana","2641","2481","2130","235","2","39","1","74","160","154","15","38","14","1","81","1","0","0","1","0","0","1","0","2","0","6","2","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030210","Census Tract 302.10, Ascension Parish, Louisiana","5952","5563","4274","1005","16","129","0","139","389","371","46","61","36","2","211","3","0","1","7","0","0","2","2","0","0","18","3","3","0","2","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030211","Census Tract 302.11, Ascension Parish, Louisiana","6881","6367","5041","979","19","110","1","217","514","478","50","105","41","4","247","8","3","3","11","0","0","4","2","0","0","30","2","0","0","7","0","0","18","2","0","0","1","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US22005030212","Census Tract 302.12, Ascension Parish, Louisiana","7182","6693","4738","1465","25","136","3","326","489","451","59","49","43","6","258","3","1","0","21","0","0","7","1","3","0","33","2","3","0","12","3","0","8","0","3","0","0","0","2","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030213","Census Tract 302.13, Ascension Parish, Louisiana","4918","4605","3337","969","15","120","0","164","313","295","57","45","24","0","150","0","3","1","15","0","0","0","0","0","0","14","0","1","0","11","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030214","Census Tract 302.14, Ascension Parish, Louisiana","5946","5502","3511","1320","53","87","5","526","444","422","53","55","23","0","251","11","10","2","5","1","0","11","0","0","0","21","7","0","0","4","0","0","6","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030215","Census Tract 302.15, Ascension Parish, Louisiana","5411","5040","3928","782","20","37","3","270","371","359","39","73","10","1","214","9","1","4","4","0","0","4","0","0","0","11","3","0","0","2","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030301","Census Tract 303.01, Ascension Parish, Louisiana","5172","4819","3828","716","30","161","0","84","353","338","36","72","41","1","173","0","0","1","6","0","0","5","3","0","0","15","1","0","0","4","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030302","Census Tract 303.02, Ascension Parish, Louisiana","5614","5382","2902","2342","9","51","0","78","232","219","34","40","17","2","109","3","2","0","9","1","0","0","0","2","0","13","9","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030303","Census Tract 303.03, Ascension Parish, Louisiana","3938","3627","2113","1281","13","59","0","161","311","294","48","57","23","0","134","1","2","0","22","0","0","6","0","0","1","17","9","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030304","Census Tract 303.04, Ascension Parish, Louisiana","2153","2047","1228","645","7","39","0","128","106","92","17","13","9","0","41","0","7","1","4","0","0","0","0","0","0","14","4","5","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030403","Census Tract 304.03, Ascension Parish, Louisiana","2634","2474","1553","745","29","13","0","134","160","147","30","17","6","1","80","5","1","1","4","0","0","0","0","2","0","11","0","0","0","5","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US22005030404","Census Tract 304.04, Ascension Parish, Louisiana","2955","2775","1447","1054","12","19","0","243","180","172","34","27","5","1","92","0","1","0","12","0","0","0","0","0","0","6","2","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US22005030405","Census Tract 304.05, Ascension Parish, Louisiana","4911","4475","1546","2392","67","45","0","425","436","428","37","32","6","1","295","7","1","2","31","0","0","16","0","0","0","8","5","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030406","Census Tract 304.06, Ascension Parish, Louisiana","4245","4078","1296","2491","21","27","4","239","167","151","35","23","0","4","67","6","0","2","12","1","0","0","0","1","0","14","4","1","0","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030501","Census Tract 305.01, Ascension Parish, Louisiana","3137","2907","2396","424","5","22","1","59","230","226","14","49","13","0","137","1","3","0","5","0","0","4","0","0","0","4","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030502","Census Tract 305.02, Ascension Parish, Louisiana","2468","2356","2285","45","8","0","1","17","112","94","19","28","8","0","39","0","0","0","0","0","0","0","0","0","0","16","2","0","0","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030503","Census Tract 305.03, Ascension Parish, Louisiana","3040","2888","2760","52","16","4","0","56","152","145","12","42","11","0","76","0","0","0","0","0","0","3","1","0","0","7","0","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030600","Census Tract 306, Ascension Parish, Louisiana","5624","5266","3307","1531","42","38","2","346","358","334","40","44","10","1","205","6","3","8","12","0","2","0","3","0","0","22","8","0","0","3","0","0","6","3","0","0","0","0","1","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005030900","Census Tract 309, Ascension Parish, Louisiana","3906","3757","901","2718","11","8","0","119","149","140","60","11","3","0","56","2","1","0","4","0","0","3","0","0","0","8","1","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US22005031001","Census Tract 310.01, Ascension Parish, Louisiana","2304","2226","872","1320","0","7","0","27","78","71","24","9","3","0","33","0","1","0","1","0","0","0","0","0","0","6","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
